Date,A2A,CPR,ENEL,ENI,G,ISP,LDO,MB,MONC,PIRC,PRY,PST,SPM,TEN,TIT,TRN,UCG
2019-03-04 00:00:00+00:00,1.145422339439392,8.157861709594727,3.8147668838500977,10.413010597229004,10.773967742919922,1.4673118591308594,8.065794944763184,6.49198579788208,34.252342224121094,5.222555160522461,16.133731842041016,5.594231605529785,11.464909553527832,9.902724266052246,0.5082231760025024,4.245275497436523,9.742137908935547
2019-03-05 00:00:00+00:00,1.1385092735290527,7.622998237609863,3.8320279121398926,10.464005470275879,10.767184257507324,1.4646016359329224,8.13625431060791,6.502406120300293,33.37407684326172,5.176728248596191,16.178796768188477,5.619749069213867,11.619840621948242,9.873215675354004,0.5232548713684082,4.229464530944824,9.704385757446289
2019-03-06 00:00:00+00:00,1.1425117254257202,7.608542442321777,3.8823745250701904,10.530163764953613,10.841791152954102,1.478492021560669,8.139962196350098,6.624474048614502,33.28163146972656,5.125809669494629,15.678561210632324,5.631091117858887,11.834745407104492,9.999686241149902,0.5373351573944092,4.2610859870910645,9.71751594543457
2019-03-07 00:00:00+00:00,1.167981505393982,7.632635593414307,3.9571733474731445,10.530163764953613,10.712924003601074,1.4456292390823364,8.000896453857422,6.514315128326416,33.1429557800293,5.108836650848389,15.570403099060059,5.6339263916015625,11.794763565063477,9.755175590515137,0.5337199568748474,4.33698034286499,9.42369270324707
2019-03-08 00:00:00+00:00,1.170892357826233,7.709733009338379,3.944227457046509,10.315150260925293,10.665447235107422,1.435804009437561,7.863686561584473,6.447326183319092,32.95806121826172,4.986631870269775,15.232405662536621,5.537522792816162,11.559867858886719,9.607625007629395,0.5297241806983948,4.333817005157471,9.18567943572998
2019-03-11 00:00:00+00:00,1.1716201305389404,7.729007244110107,3.9269659519195557,10.421278953552246,10.716316223144531,1.448339581489563,8.00645923614502,6.539622783660889,33.02277374267578,4.928924083709717,15.25944709777832,5.601319313049316,11.819751739501953,9.932234764099121,0.5259186625480652,4.297451496124268,9.420409202575684
2019-03-12 00:00:00+00:00,1.164342999458313,7.868747234344482,3.954296350479126,10.450222969055176,10.692578315734863,1.447323203086853,8.084336280822754,6.517292022705078,32.874855041503906,4.8949785232543945,15.155794143676758,5.628256320953369,11.91720962524414,10.079785346984863,0.4947136342525482,4.316425800323486,9.376090049743652
2019-03-13 00:00:00+00:00,1.1683454513549805,7.8591084480285645,3.945665121078491,10.712098121643066,10.723098754882812,1.4598586559295654,8.004606246948242,6.609588623046875,33.364837646484375,4.927227020263672,14.637529373168945,5.642432689666748,12.202082633972168,10.379101753234863,0.4979483485221863,4.294289588928223,9.504124641418457
2019-03-14 00:00:00+00:00,1.1559741497039795,7.998847484588623,3.947103977203369,10.707963943481445,10.85535717010498,1.4703611135482788,9.063358306884766,6.63787317276001,33.4572868347168,4.954383850097656,14.750197410583496,5.665115833282471,12.259557723999023,10.433904647827148,0.5059398412704468,4.349628448486328,9.625594139099121
2019-03-15 00:00:00+00:00,1.1577935218811035,8.128949165344238,3.934157133102417,10.74242115020752,11.08257007598877,1.4900109767913818,9.222820281982422,6.689976215362549,34.206119537353516,5.057918071746826,14.87187385559082,5.727494716644287,12.054647445678711,10.383316993713379,0.512980043888092,4.357533931732178,9.642008781433105
